airport,airport_iata,country,city,rental_length,start_date,start_time,return_date,return_time,date_offset,deposit_price,drive_away_price,price,currency,product_name,product_id,airbags,aircon,free_cancellation,doors,group,seats,fuel_type,transmission,mileage,supplier_name,supplier_address,supplier_loction_type,average,average_text,cleanliness,condition,dropoff_time,efficiency,location,pickup_time,value_for_money,no_of_ratings,RunDate,setup_prams,tid
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,2.0839472401163297,2023-07-27,10:00,2023-07-23,10:00,0.0,114.94187402223373,116.81843171948505,108.35843554707634,EUR,Opel Astra Estate,748545067,1,1,1,4.071105329833811,Compact,5.114748421686589,,Automatic,Unlimited km,Alamo,"Aeropuerto de Barcelona-El Prat, El Prat de Llobregat, Barcelona, Spain, 08020",In Terminal,8.500922352360845,Excellent,8.965486580366225,8.980900859762636,8.940826287371632,8.893040736219662,8.183319294399151,7.069281804108763,7.9119198692278045,2038.6895205050462,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4272714
Amsterdam Airport Schiphol,AMS,NL,Amsterdam,2.0430624032541043,2023-07-19,10:00,2023-08-02,10:00,0.0,144.99157821798133,137.9356814488328,134.03708172104112,EUR,Polestar 2,748545068,1,1,1,5.035717821419596,Premium,5.158058674213436,,Automatic,600 kilometres per rental,Hertz,"Aankomstpassage, Aankomsthal Entrance C, Amsterdam, Holland, 1118 AA",In Terminal,7.953456461456296,Excellent,7.9454714163140485,8.262299939571216,9.631220015807234,7.844491435783029,8.661764052194062,6.717445378693602,7.410408258562437,2208.1327863542033,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=NL&currency=EUR,4272715
Lisbon Airport,LIS,PT,Lisbon,1.9399904110079844,2023-07-28,10:00,2023-07-25,10:00,0.0,129.5785031137842,132.42007017953475,123.45121019777585,EUR,Opel Astra Estate,748545069,1,1,1,3.9608849463717704,Compact,4.950704672160805,,Manual,Unlimited km,Drive on Holidays,"Ponto de Encontro, Lisboa, Portugal, 1700-111",Shuttle Bus,7.6437450066064905,Very good,8.77934388163591,7.803716538037789,7.9224673630197975,7.949370377077711,7.267973335626928,5.435743670687305,7.380970141965921,6484.8564568209495,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4272716
Heathrow Airport,LHR,GB,London,2.009265544389359,2023-07-26,10:00,2023-07-25,10:00,0.0,147.55402051607095,159.25180316763877,157.89982466657955,GBP,Nissan Qashqai   ,748545070,1,1,1,3.6460665325922514,Intermediate,5.065825240378419,,Manual,Unlimited mileage,Alamo,"Northern Perimeter Road, Hounslow, London, UK, TW6 2RY",Shuttle Bus,8.014524555160493,Excellent,8.314773999007771,8.40482750877369,8.963568316597325,8.162253364509874,8.181926178468938,7.953006821946487,7.359687390693392,2556.7231677176237,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=GB&currency=GBP,4272717
Munich Airport,MUC,DE,Munich,2.0084256297344063,2023-07-23,10:00,2023-07-27,10:00,0.0,300.1852576570384,293.42224043397647,310.93261149562693,EUR,Skoda Superb Estate,748545071,1,1,1,4.086652322834673,Standard,5.045432335399367,,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.37847821191132,Excellent,8.863865388062964,8.809754441841356,9.534253638597821,8.780933804325901,8.492399976224002,9.111848262644349,7.927334835569345,2003.80633700126,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4272718
Malpensa Airport,MXP,IT,Milan,2.045927548026627,2023-07-23,10:00,2023-07-24,10:00,0.0,87.70144797624079,88.1973316516134,85.33763643956829,EUR,Volkswagen Golf,748545072,1,1,1,3.9135395763029233,Compact,4.99820922582288,,Manual,Unlimited km,Locauto,"Aeroporto di Milano Malpensa T1, Ferno, Italy, 21010",In Terminal,8.23303068609304,Excellent,9.022748518319483,9.050389237660314,8.801471793754091,8.19982880027164,8.25343031190628,7.209407807704791,7.250979619197545,3784.1188206208913,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4272719
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.931232721872387,2023-07-22,10:00,2023-07-31,10:00,0.0,116.09634271514302,113.32988749932046,118.78973669728065,EUR,Seat Arona,748545073,1,1,1,4.921835509512304,Compact,5.223136532549741,,Automatic,Unlimited km,Clickrent,"17 Calle de Lola Flores, Madrid Airport, Madrid, Spain - Mainland, 28022",Shuttle Bus,8.756666104151822,Excellent,8.845186694103445,8.496420857100746,9.315807793168249,7.487051154579422,6.9221306079157126,7.720939856959953,8.797193031426325,59.183805369103304,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4272720
Zurich Airport,ZRH,CH,Zürich,1.972407766804393,2023-07-20,10:00,2023-07-30,10:00,0.0,256.6457664866966,247.31759006413998,254.87790667076,CHF,Polestar 2,748545074,1,1,1,3.9340798154540186,Full-size,4.52614280697666,,Automatic,Unlimited km,Europcar,"PARKING 3 G1, Zurich, Switzerland, 8058",Car Rental Centre,9.06179015341212,Excellent,9.240426924093432,8.819846136312607,9.368603009189632,8.703191793680924,8.190593947436488,7.737163043658814,7.775412477421997,2563.12334476359,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=CH&currency=CHF,4272721
Heathrow Airport,LHR,GB,London,2.061613496051327,2023-08-01,10:00,2023-08-02,10:00,0.0,151.6177016910408,154.72653388995937,167.08836825383938,GBP,BMW 1 Series,748545075,1,1,1,4.034119988936192,Compact,4.711021649807451,,Manual,450 miles per rental,Sixt,"Heathrow Airport, London, UK, TW6 2GD",In Terminal,7.812389192942033,Very good,8.529227682013591,7.839186288276344,9.067169015710341,8.234248409669037,7.078395370503021,7.041049703226354,6.542069874788952,2145.488109109928,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=GB&currency=GBP,4272722
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2.046386578100003,2023-07-22,10:00,2023-07-25,10:00,0.0,127.08776793791715,127.56456308408353,128.76429927399556,EUR,Peugeot 3008,748545076,1,1,1,4.128771133743075,Standard,4.950890394524812,,Automatic,600 kilometres per rental,OK Mobility,"394, Avenida de Aragón, Madrid, Spain, 28022",Shuttle Bus,7.469161766531917,Very good,8.133133944222891,8.43878800447207,8.312057489975642,7.095807837157941,7.117768088425269,6.231423554735532,7.50878081310814,3165.130276950694,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4272723
Malpensa Airport,MXP,IT,Milan,1.9647118808734674,2023-07-29,10:00,2023-07-27,10:00,0.0,213.76655490440504,215.06699780409105,207.2715256022179,EUR,Nissan Townstar,748545077,1,1,1,3.916511220960381,Compact,5.061769320624823,,Manual,Unlimited km,Centauro,"5 Via per Tornavento, Strada Provinciale 52, Vizzola Ticino, Italy, 21010",Shuttle Bus,6.9629076730336825,Good,7.419959362133277,7.002796184947096,8.373352041773929,7.0916184420981505,5.802546396393046,5.437157563866443,6.962365719204406,2746.6333520894905,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4272724
Munich Airport,MUC,DE,Munich,2.0280045469877552,2023-07-22,10:00,2023-08-01,10:00,0.0,251.57410605538902,256.505357448277,237.9476377479834,EUR,Opel Crossland X,748545078,1,1,1,3.8127336136591725,Compact,4.221836833243114,,Manual,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.47034121919879,Very good,8.169592210794,8.238306677467879,8.765247993120779,6.686021519015604,7.39649461816186,6.948342048178415,6.4567321140308565,2195.6091035729087,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4272725
Frankfurt am Main Airport,FRA,DE,Frankfurt,1.9729126615319004,2023-07-27,10:00,2023-07-30,10:00,0.0,181.26858661892712,180.26451384384532,171.92482803515625,EUR,Opel Astra,748545079,1,1,1,4.040437595893929,Compact,4.995446761321439,,Manual,800 kilometres per rental,Hertz,"Frankfurt Airport, Terminal 1, Frankfurt am Main, Germany, 60549",In Terminal,8.389948538403491,Excellent,9.163616343579292,9.238814852742083,8.847387744257116,8.62112254718286,8.393899392361117,8.044626511066797,7.741816011245261,1215.930602405947,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4272726
Heathrow Airport,LHR,GB,London,2.0230297280904317,2023-07-27,10:00,2023-07-23,10:00,0.0,345.28066052291047,369.1620968863053,358.5754331946923,GBP,Mercedes A-Class,748545080,1,1,1,3.8573288599000284,Compact,5.062345081772634,,Automatic,Unlimited mileage,Budget,"London Heathrow Airport T2-3-4, Northrop Road, London, UK, TW6 2QA",Shuttle Bus,8.207149396841196,Excellent,8.78495618915395,7.5689663752221685,9.371525933417422,8.787882211715768,8.065315055655146,7.521982347953088,7.138785280495353,2848.2115694653403,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=GB&currency=GBP,4272727
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2.0469267887543565,2023-07-18,10:00,2023-07-22,10:00,0.0,89.73195083574034,90.4712974278094,89.33585935120685,EUR,Opel Astra,748545081,1,1,1,,Compact,4.997036173450618,,Manual,Unlimited km,Alamo,"Aeropuerto Adolfo Suárez Madrid-Barajas, T1-T4, Madrid, Spain, 28042",In Terminal,8.553097849849157,Excellent,8.743872162182212,8.277622998706377,9.149788277132828,9.135071878040321,8.036567217855133,7.669434670386714,8.259943776181034,1310.5557930873517,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4272728
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.9569213941137686,2023-07-27,10:00,2023-07-28,10:00,0.0,165.70674836985305,167.20581396579712,155.85371288232497,EUR,Volvo XC40,748545082,1,1,1,3.893394576568551,Standard,5.131758950030766,,Automatic,Unlimited km,Hertz,"Avenida de la Hispanidad, Madrid, Spain, 28042",In Terminal,7.527958296136936,Very good,8.540857591979176,8.371242273463826,8.733016189836876,7.311406172560621,8.126200900140047,6.741601499972197,7.110144546447492,961.7809379713347,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4272729
Munich Airport,MUC,DE,Munich,1.9783448131639099,2023-07-21,10:00,2023-08-01,10:00,0.0,295.82531085647673,277.2953928873631,270.2345233368133,EUR,Volkswagen Passat,748545083,1,1,1,4.007977550012031,Intermediate,4.892776602035714,,Manual,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.388037975360868,Excellent,9.622071336402616,9.234204662519742,9.667790749730788,8.699568838756129,8.546385621299079,8.827526997753816,8.037342498327229,1881.2971244302141,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4272730
Munich Airport,MUC,DE,Munich,2.0060107475042326,2023-08-01,10:00,2023-07-21,10:00,0.0,149.21898809451469,152.7757120381501,145.8683746892528,EUR,Opel Adam,748545084,1,1,1,2.0274859627807253,Mini,3.9914978507374586,,Manual,600 kilometres per rental,Thrifty,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.593726315047142,Very good,8.596396580471339,7.578702057362219,8.680581700626782,7.650108639642969,8.122652546035777,6.678594947527465,6.97190245429888,758.4635028885704,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4272731
Frankfurt am Main Airport,FRA,DE,Frankfurt,1.9705746619475906,2023-07-19,10:00,2023-07-22,10:00,0.0,307.8835473417049,307.58896139730143,319.10306586461775,EUR,Volkswagen T-Roc,748545085,1,0,1,5.089683313517419,Compact,4.816515052522094,,Automatic,Unlimited km,Avis,"Hugo-Eckener-Ring, Terminal 1 & 2, Frankfurt am Main, Germany, 60549",In Terminal,7.9870874106832215,Very good,9.146184119674967,9.047048474466706,9.162813231735392,7.568214963372156,7.729676294544315,7.435083903295816,6.66101519921655,1642.0852893530243,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4272732
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.9634359607199279,2023-07-19,10:00,2023-08-03,10:00,0.0,83.82789558424643,81.1459669374421,87.50479367839823,EUR,Opel Corsa,748545086,1,1,1,3.9742756244442075,Economy,4.910620979727253,,Automatic,500 kilometres per rental,Clickrent,"17 Calle de Lola Flores, Madrid Airport, Madrid, Spain - Mainland, 28022",Shuttle Bus,8.292165906100655,Excellent,8.489488575212913,8.711572555330283,8.976466181888503,8.15997727286223,7.229654553856413,8.250979082399096,8.453513872871506,59.44874914179203,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4272733
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2.0215268759159053,2023-07-31,10:00,2023-07-22,10:00,0.0,79.97293784684277,79.60184523801148,82.3602964142501,EUR,Renault Megane,748545087,1,1,1,4.168027757334612,Compact,4.838547954379279,,Manual,320 kilometres per rental,Firefly,"Avenida de la Hispanidad, Terminal 1 Parking, Madrid, Spain, 28042",Car Rental Centre,7.870267132631476,Very good,9.157019438654276,8.973722148371088,8.356239644714346,7.992596268732743,7.4404129346661545,6.250953447182267,7.850386322024462,5452.452052610813,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4272734
Dublin Airport,DUB,IE,Dublin,2.064802437498916,2023-07-18,10:00,2023-07-29,10:00,0.0,832.9596846888368,852.8254527264178,887.9578991897707,EUR,Kia Sportage,748545088,1,0,1,4.878630028677981,Full-size,4.910788823801469,,Manual,Unlimited km,Payless,"Arrivals Hall, Terminal 2, Dublin, Ireland, K67 E4P2",Car Rental Centre,7.6346234131002815,Very good,8.61761428186163,7.61470245939823,9.062011452459402,7.207057209782293,7.43317386288399,6.372918709391379,6.801839129379811,1576.3368828819948,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IE&currency=EUR,4272735
Malpensa Airport,MXP,IT,Milan,1.965153061900586,2023-07-30,10:00,2023-07-22,10:00,0.0,49.88574998358953,50.516596405168805,53.33350302949789,EUR,Kia Picanto,748545089,1,1,1,1.926880713544234,Economy,3.9718315795666164,,Manual,Unlimited km,Autovia,"90, Via Europa, Milan Malpensa Airport, King Parking, Departure Area Exit 16, Lonate Pozzolo, Italy, 21015",Shuttle Bus,5.906093656583056,Good,7.340539455727303,7.3127023860608436,8.194037276128833,6.139955159300945,4.60095428362541,4.555989043894122,6.3197763972801475,411.44168687934143,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4272736
Lisbon Airport,LIS,PT,Lisbon,1.9550566837532655,2023-07-18,10:00,2023-07-20,10:00,0.0,87.80608551824467,99.07034595705865,82.19974517275763,EUR,Peugeot 208,748545090,1,1,1,3.8730813130349095,Economy,5.039627009319823,,Manual,Unlimited mileage,Avis,"Alameda das Comunidades Portuguesas, Lisboa, Portugal, 1700-008",In Terminal,8.141297090141531,Excellent,9.236715376478186,8.431655854572154,9.170685492230865,8.46851114128538,8.514038396020176,6.667195680387906,7.742127656631519,1627.975693645829,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4272737
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,1.9497405704405952,2023-07-20,10:00,2023-08-01,10:00,0.0,123.6725560883609,136.0054808331549,138.5962459560396,EUR,Seat Ibiza,748545091,1,1,1,4.313190125837721,Economy,5.295774873399388,,Manual,Unlimited km,Avis,"Aeropuerto de Barcelona-El Prat, El Prat de Llobregat, Barcelona, Spain, 08820",In Terminal,7.754610583820155,Excellent,8.288205230698575,8.222303304284527,9.115817898752663,8.140233037745263,7.912310722610034,7.486116052252945,7.431237264741852,1799.3895547870623,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4272738
Munich Airport,MUC,DE,Munich,1.9945552449563673,2023-07-31,10:00,2023-07-23,10:00,0.0,227.02876643265358,231.0860912796166,232.5397252319039,EUR,Opel Crossland X,748545092,1,1,1,3.853811936347438,Intermediate,5.154686997296352,,Manual,800 kilometres per rental,Hertz,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.545808333376768,Very good,8.473850685681327,8.521559235665178,9.392967095282058,7.414148115060376,8.62065086387326,6.501996779114112,6.6560196829354625,1481.4546032929886,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4272739
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,2.080642868345571,2023-07-26,10:00,2023-07-31,10:00,0.0,95.95434854748589,96.12442399252909,96.37475375087442,EUR,Polestar 2,748545093,1,1,1,5.18237726096658,Premium,5.071768868857967,,Automatic,600 kilometres per rental,Hertz,"Aeropuerto de Barcelona-El Prat, T1 & T2, Barcelona, Spain, 08820",In Terminal,8.392969695955266,Excellent,8.614345829354535,8.696505366497657,9.57320629239725,7.295478497216789,8.068285598753096,7.707877541516546,7.133991142119029,1211.1092617156394,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4272740
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,1.9760825556152577,2023-07-26,10:00,2023-07-31,10:00,0.0,92.5087204440239,98.96463810082025,94.48736346265144,EUR,Opel Mokka,748545094,1,1,1,3.9691338044832536,Compact,4.711205184498115,,Manual,Unlimited km,Thrifty,"Aeropuerto de Barcelona-El Prat, T1 & T2, Barcelona, Spain, 08820",In Terminal,7.306740906904604,Very good,9.019051045282826,8.303095670920035,8.843275599474213,6.755651447158484,6.6173884128266405,5.904090455598796,6.701341830173931,810.6150689549422,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4272741
Zurich Airport,ZRH,CH,Zürich,2.0794171550549074,2023-07-23,10:00,2023-08-01,10:00,0.0,687.9840556386802,701.0795520898575,643.3443705996608,CHF,Mercedes S-Class GPS,748545095,1,1,1,4.0942908118161965,Special,4.854142801361155,,Automatic,Unlimited km,Hertz,"Zurich Airport, Zurich, Switzerland, 8060",Car Rental Centre,8.310921395007691,Excellent,9.158108668935412,8.935181920433115,8.867147586511248,8.50051312588283,9.161158323926484,8.509127190045898,7.330562542562416,1101.7825597230512,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=CH&currency=CHF,4272742
Munich Airport,MUC,DE,Munich,1.970953062552953,2023-07-23,10:00,2023-08-03,10:00,0.0,386.00442180215435,385.3829572376824,367.7730071367888,EUR,Audi A4 Estate,748545096,1,1,1,4.66599579216725,Full-size,5.010536933068353,,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,9.122287477623416,Excellent,9.175790079869829,8.815029109712322,9.658514531427013,8.57931941251526,8.791087809295998,8.300068152988283,8.323577711219546,1943.8172854517404,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4272743
